location,total_stops,avg_dwell_hours,median_dwell_hours,pct_delayed,currently_stuck,category
Tarun prakash mda kirana store MORADABAD,1,3.9,3.8644444444444446,0.0,0,Ignore
SITICSMarthandamODH_MTM Marthandam,2,3.9,3.9050000000000002,0.0,0,Ignore
ChandigarhSec38Hub_CHD,1,3.9,3.8872222222222224,0.0,0,Ignore
Ramaroadhub_DEL Delhi,46,3.9,3.2240277777777777,0.0,1,Prioritize for Clearing
RajendraNagar Hub Indore,7,3.9,3.2416666666666667,0.0,0,Ignore
Bharat kirana store GURGAON,1,3.9,3.931388888888889,0.0,0,Ignore
BennenagariHub_DVG Davanagere,1,3.9,3.948611111111111,0.0,0,Ignore
JunagadhHub Junagadh,5,3.9,3.231666666666667,0.0,0,Ignore
AIIMSHub_DEL,4,3.9,0.3213888888888889,0.0,0,Ignore
"BHOPAL, MADHYA PRADESH, IN",4,3.9,3.3183333333333334,0.0,0,Ignore
IdentifyplusGondiaODH_GDI Gondia,3,3.9,3.311111111111111,0.0,0,Ignore
DomalgudaHub_HYD Hyderabad,5,3.9,4.029444444444445,0.0,0,Ignore
MangaonHub_MAN Mangaon,1,3.9,3.894722222222222,0.0,0,Ignore
VidyaranyapuraHub_BLR Bengaluru,4,3.9,2.8297222222222222,0.0,0,Ignore
DistrictparkHub_DEL,7,3.9,0.31305555555555553,0.0,0,Ignore
GHANSHYAM STORE NEW DELHI,2,3.9,3.912361111111111,0.0,0,Ignore
SASEdappalODH_EPP Edappal,6,3.9,3.7454166666666664,0.0,0,Ignore
LoadshareDhulagarhODH_KOL Dhulagarh,3,3.9,3.354722222222222,0.0,0,Ignore
Tilak Store NEW DELHI,1,3.9,3.932777777777778,0.0,0,Ignore
ChikodiHub_CHK CHIKODI,2,3.9,3.8856944444444443,0.0,0,Ignore
SultanBatheryHub_SBE Mutil,4,3.9,5.995416666666667,0.0,1,Ignore
SambaODH_SMB Samba,1,3.9,3.9175,0.0,0,Ignore
Rajeev Boby DHARAMASALA,1,3.9,3.865,0.0,0,Ignore
RJSCAbhayapuriODH_BGG Abhayapuri,1,3.9,3.9227777777777777,0.0,0,Ignore
AhiyachakMDH_AHY Ahiyachak,2,3.9,3.8794444444444443,0.0,0,Ignore
Sikandrabad,2,3.9,3.949444444444444,0.0,1,Ignore
RatanPurcityHub_PAB Ratanpur,3,3.9,3.4138888888888888,0.0,0,Ignore
ShapurHub_HYD Hyderabad,4,3.9,3.5774999999999997,0.0,0,Ignore
"SAHIBABAD, UTTAR PRADESH, IN",16,3.9,4.617222222222223,0.0,1,Prioritize for Clearing
CherialHub_CRL warangal,2,3.9,3.9393055555555554,0.0,0,Ignore
ElasticRunShirpurODH_SRP SHIRPUR,1,3.9,3.868333333333333,0.0,0,Ignore
HalolHub_HLL Halol,1,3.9,3.8858333333333333,0.0,0,Ignore
Kaushal Kumar kirana GHAZIABAD,1,3.9,3.857222222222222,0.0,0,Ignore
Pradip MAHESANA,2,3.9,3.9023611111111114,0.0,0,Ignore
PENNADarsiODH_DRS Darsi,1,3.9,3.930555555555556,0.0,0,Ignore
KamaniHub_MUM Mumbai,9,3.9,3.473888888888889,0.0,0,Ignore
Upadhyay MUMBAI,1,3.9,3.886388888888889,0.0,0,Ignore
DayalnagarSpiltODH_DAY Visakhapatanam,3,3.9,3.453888888888889,0.0,0,Ignore
CGRoad Hub,2,3.9,3.8612499999999996,0.0,0,Ignore
ChampaHub_CMP Champa,1,3.9,3.9005555555555556,0.0,0,Ignore
"DEL/PTD, Delhi NCR, DELHI",6508,3.9,2.756388888888889,0.2,77,Prioritize for Clearing
Rushika Home HOSUR,1,3.9,3.904166666666667,0.0,0,Ignore
Palani andavar KARUR,1,3.9,3.8905555555555558,0.0,0,Ignore
PKCorporateBhadrachalamODH_BDM,1,3.9,3.8916666666666666,0.0,0,Ignore
ShahjahanpurHub_SJH Shahjahanpur,1,3.9,3.8969444444444443,0.0,0,Ignore
HindolMDH_DKN Angul,1,3.9,3.883888888888889,0.0,0,Ignore
KoundampalayamHub_CJB,1,3.8,3.774722222222222,0.0,0,Ignore
"Midnapore, West Bengal, IN",3,3.8,3.743888888888889,0.0,0,Ignore
RJSCJowaiODH_JWA,1,3.8,3.796111111111111,0.0,0,Ignore
SUVANKAR CHOWDHURY ALIPORE,1,3.8,3.7644444444444445,0.0,0,Ignore
LakeView Hub Bengaluru,5,3.8,3.8047222222222223,0.0,0,Ignore
KantabanjiMDH_BLG Balangir,2,3.8,3.751666666666667,0.0,0,Ignore
MekkaadHub_MKD Mekkaad,3,3.8,6.741666666666667,0.0,1,Ignore
"Bhiwandi, Bhiwandi, MAHARASHTRA",2347,3.8,3.076111111111111,0.2,3,Prioritize for Clearing
SASVaikomODH_VKM VAIKOM,4,3.8,3.461527777777778,0.0,0,Ignore
DigrawsMDH_DIG Digra,1,3.8,3.7530555555555556,0.0,0,Ignore
GiddalurHub_GDR GIDDALUR,2,3.8,3.825833333333333,0.0,0,Ignore
Aaradhya ladies Tailer NASHIK,2,3.8,3.7737499999999997,0.0,0,Ignore
SirsaganjHub_SRS Sirsaganj,1,3.8,3.82,0.0,0,Ignore
Kollam Hub Kollam,8,3.8,5.035416666666666,0.0,1,Prioritize for Clearing
RaipurCitySplitHub_RPR Raipur,5,3.8,3.6830555555555557,0.0,0,Ignore
KuthuparambaHub_MKD Kuthuparamba,6,3.8,4.256388888888889,0.0,0,Ignore
ManiNagarHub_ADI,2,3.8,3.7743055555555554,0.0,0,Ignore
TTSPLRamanODH_PNJ RAMAN,2,3.8,3.812222222222222,0.0,0,Ignore
MRJHUB_SNG,1,3.8,3.8091666666666666,0.0,0,Ignore
ElasticRunDahisarODH_MUM Mumbai,11,3.8,3.3777777777777778,0.0,0,Ignore
ARWAL,1,3.8,3.848611111111111,0.0,0,Ignore
BhavnagarHub Bhavnagar,4,3.8,4.6802777777777775,0.0,0,Ignore
SikandraHub_AGR Agra,1,3.8,3.775,0.0,0,Ignore
MundkaHub_DEL Delhi,21,3.8,3.553611111111111,0.0,3,Prioritize for Clearing
KaupHub_MPL Manipal,2,3.8,3.7622222222222224,0.0,0,Ignore
Sandeep Sisodiya Store NEW DELHI,1,3.8,3.8369444444444443,0.0,0,Ignore
SixMile Hub Guwahati,1,3.8,3.779166666666667,0.0,0,Ignore
CityCenter Hub Gwalior,8,3.8,3.831388888888889,0.0,3,Prioritize for Clearing
BharatpurHub_BTP Bharatpur,4,3.8,5.0415277777777785,0.0,1,Ignore
NajafgarhHub_DEL Delhi,16,3.8,3.783611111111111,0.0,0,Ignore
DosarkaHub_DOS DOSARKA,1,3.8,3.750277777777778,0.0,0,Ignore
Kailash Bairwa JAIPUR,1,3.8,3.8430555555555554,0.0,0,Ignore
SARDHANA,2,3.8,3.839444444444445,0.0,1,Ignore
CABTKonduruODH_KND,2,3.8,3.83625,0.0,0,Ignore
Sameer courier MUMBAI,1,3.8,3.766388888888889,0.0,0,Ignore
MUMBAI ETAIL CENTRE,2033,3.8,2.533333333333333,1.4,3,Prioritize for Clearing
CABTKonduruODH_KND krishna,2,3.8,3.7524999999999995,0.0,0,Ignore
KengeriHub_BLR Bengaluru,9,3.8,3.612222222222222,0.0,0,Ignore
KanjoorHub_ALU Aluva,5,3.8,3.408611111111111,0.0,0,Ignore
PathanamthittaHub_PMT Pathanamthitta,2,3.8,3.7725,0.0,0,Ignore
Rewari Hub Rewari,6,3.8,2.658888888888889,0.0,0,Ignore
LoadshareAlamganjODH_DBB Dhubri,1,3.8,3.8230555555555554,0.0,0,Ignore
PhooltalaHub_KOL Kolkata,1,3.8,3.8144444444444443,0.0,0,Ignore
LaturHub_LTU Latur,6,3.7,3.7275,0.0,0,Ignore
RepalleHub_RPL,1,3.7,3.71,0.0,0,Ignore
MACOSA MOBILE SHOP CUTTACK,1,3.7,3.7019444444444445,0.0,0,Ignore
Rohit enterprises PANVEL,1,3.7,3.6969444444444446,0.0,0,Ignore
Vidyanagar Hub Bhopal,16,3.7,2.722638888888889,0.0,0,Ignore
RewalsarMDH_REW Rewalsar,1,3.7,3.6727777777777777,0.0,0,Ignore
Janta iron works VADODARA,1,3.7,3.675,0.0,0,Ignore
HayatpurMDH_HYT,1,3.7,3.672222222222222,0.0,0,Ignore
Mehul Raval NADIAD,1,3.7,3.7269444444444444,0.0,0,Ignore
KaggalipuraHub_BLR Bengaluru,3,3.7,5.0325,0.0,0,Ignore
MALOTH PAVANI KIRANA MAHABUBABAD,1,3.7,3.6816666666666666,0.0,0,Ignore
JinturMDH_JIN Jintu,1,3.7,3.651944444444444,0.0,0,Ignore
Kurnool Hub Kurnool,5,3.7,2.9208333333333334,0.0,0,Ignore
MasjidHub_MUM Mumbai,7,3.7,3.160277777777778,0.0,0,Ignore
Alipur Hub,1,3.7,3.7291666666666665,0.0,0,Ignore
SASKundapurODH_KND Udupi,4,3.7,5.6056944444444445,0.0,1,Ignore
Vashi Hub Mumbai,5,3.7,4.045555555555556,0.0,0,Ignore
Palakkad Hub Palakkad,2,3.7,3.703333333333333,0.0,0,Ignore
Narender General Store ROHTAK,1,3.7,3.706111111111111,0.0,0,Ignore
Ganga devi Sudh Bhojnalay HISAR,1,3.7,3.7305555555555556,0.0,0,Ignore
"HAVERI, KARNATAKA, IN",1,3.7,3.72,0.0,0,Ignore
BegurvillageHub_BLR Bangalore,6,3.7,3.131666666666667,0.0,0,Ignore
CABTSibpurODH_Kol Howrah,5,3.7,4.714166666666666,0.0,0,Ignore
Sivakasi Hub Sivakasi,1,3.7,3.737222222222222,0.0,0,Ignore
GunjurHub_BLR Bengaluru,3,3.7,2.959722222222222,0.0,0,Ignore
UnaHPHub_UNA Una,2,3.7,3.7266666666666666,0.0,0,Ignore
SITICSBangarpetODH_BNG Bangarpet,2,3.7,3.7127777777777777,0.0,0,Ignore
LoadshareRourkelaSplitODH_RRK Rourkela,4,3.7,3.458472222222222,0.0,0,Ignore
GeorgeTown Hub Allahabad,1,3.7,3.6780555555555554,0.0,0,Ignore
BapunagarHub_AMD,2,3.7,3.7468055555555555,0.0,0,Ignore
BAKSHA,6,3.7,4.191388888888889,0.0,0,Ignore
AdalajODH_ADL Gandhinagar,1,3.7,3.7194444444444446,0.0,0,Ignore
Hosur Hub Hosur,3,3.7,3.3375,0.0,0,Ignore
ElasticRunUmbergaonODH_UMB UMBERGAON,2,3.7,3.745416666666667,0.0,0,Ignore
SatnaHub_STA Satna,3,3.7,3.249722222222222,0.0,0,Ignore
BuxarHub_BXR Buxar,1,3.7,3.658333333333333,0.0,0,Ignore
"Mohali, PUNJAB, IN",11,3.7,2.5502777777777776,0.0,0,Ignore
Shanu store BAREILLY,1,3.7,3.663611111111111,0.0,0,Ignore
IdentifyPlusBandikuiODH_BND Bandikui,1,3.7,3.6991666666666667,0.0,0,Ignore
HaldwaniHub_HWI Haldwani,5,3.7,3.455,0.0,0,Ignore
Bd engineers FARIDABAD,1,3.7,3.6505555555555556,0.0,0,Ignore
PuttaparthiMDH_PUT Puttaparthi,1,3.7,3.692222222222222,0.0,0,Ignore
"patna, Bihar, IN",11,3.7,2.6508333333333334,0.0,0,Ignore
Navelim Hub,2,3.7,3.6613888888888892,0.0,0,Ignore
BaisiMDH_KNE Purnia,1,3.7,3.6975,0.0,0,Ignore
JagdalpurHub_JGR Jagdalpur,3,3.7,3.957777777777778,0.0,0,Ignore
ElasticRunZirakpurODH_ZRK Zirakpur,9,3.7,3.0119444444444445,0.0,0,Ignore
VIMAN NAGAR,9,3.7,3.8833333333333333,0.0,0,Ignore
GwaliorHub_GWL Gwalior,5,3.6,3.391111111111111,0.0,0,Ignore
STCNuraniMDH_NUR Palakkad,4,3.6,3.608472222222222,0.0,0,Ignore
K K Dani VALSAD,2,3.6,3.6451388888888885,0.0,1,Ignore
ChandigarhRoadHub_LUH,3,3.6,2.451388888888889,0.0,0,Ignore
"NORTH GOA, Goa, IN",5,3.6,0.3263888888888889,0.0,3,Prioritize for Clearing
OttanchatramHub_OTC Dindigul,2,3.6,3.6329166666666666,0.0,0,Ignore
ElasticRunPatanODH_PTN Patan,3,3.6,3.4161111111111113,0.0,0,Ignore
CABTSosyoCircleODH_STV Surat,15,3.6,3.201111111111111,0.0,1,Prioritize for Clearing
Tiruvalla Hub Tiruvalla,4,3.6,3.2159722222222227,0.0,0,Ignore
SarpakaMDH_BDM Sarapaka,2,3.6,3.5533333333333332,0.0,0,Ignore
ETASHDibrugarhODH_DIB Dibrugarh,1,3.6,3.560277777777778,0.0,0,Ignore
SASChallikereODH_CHL Challakere,3,3.6,1.7461111111111112,0.0,0,Ignore
SrinagarHubtemp_SRG Srinagar,1,3.6,3.6280555555555556,0.0,0,Ignore
ChilakaluripetaHub_NRT Narasaraopet,3,3.6,2.7597222222222224,0.0,0,Ignore
EttumanoorHub_EMR Ettumanoor,7,3.6,3.26,0.0,0,Ignore
GachibowliHub_Hyd Hyderabad,6,3.6,3.1847222222222222,0.0,0,Ignore
WadakkancherryHub_WAD Wadakkancherry,1,3.6,3.641111111111111,0.0,0,Ignore
BudhViharHub_DEL Delhi,9,3.6,3.161388888888889,0.0,0,Ignore
HaldwaniHub_HWI,3,3.6,3.4875,0.0,1,Ignore
RTO CPU MUMBAI,30,3.6,1.2000000000000002,0.0,0,Ignore
DatiaHub_DAT Datia,2,3.6,3.5825,0.0,1,Ignore
ElasticRunNarodaODH_NRD Ahmedabad,3,3.6,4.097777777777778,0.0,0,Ignore
UlubariHub Guwahati,2,3.6,3.5718055555555557,0.0,0,Ignore
ShadowFaxKareraODH_KRA Karera,1,3.6,3.575555555555556,0.0,0,Ignore
"Jaipur, RAJASTHAN, IN",7,3.6,3.026388888888889,0.0,0,Ignore
NarelaHub_DEL Delhi,1,3.6,3.558333333333333,0.0,0,Ignore
AnjarakandyHub_ANJ Thalassery,1,3.6,3.6241666666666665,0.0,0,Ignore
ElasticRunChiplunODH_CPL Chiplun,4,3.6,3.2593055555555557,0.0,0,Ignore
"Fazilka, Punjab, IN",1,3.6,3.6169444444444445,0.0,0,Ignore
DhanpuraMDH_DHN Dhanpura,3,3.6,3.4055555555555554,0.0,0,Ignore
BabnaMDH_FRR Farrukhabad,2,3.6,3.5620833333333333,0.0,0,Ignore
KhurdaHub_KUD Khurda,2,3.6,3.569027777777778,0.0,0,Ignore
Peenya Hub Bengaluru,3,3.6,2.887777777777778,0.0,0,Ignore
Abhi Kirana ROORKEE,1,3.6,3.5966666666666667,0.0,0,Ignore
RJSCKohimaODH_KHM,2,3.6,3.6302777777777777,0.0,0,Ignore
AURANGABAD BR,1,3.6,3.55,0.0,0,Ignore
Kuche Paper Mill AURANGABAD,1,3.6,3.565,0.0,0,Ignore
Sankar Traders PALLIPAT,1,3.6,3.636111111111111,0.0,0,Ignore
Kandivali Hub Mumbai,8,3.6,3.361111111111111,0.0,0,Ignore
"Siddipet, Telangana, IN",2,3.5,3.453888888888889,0.0,0,Ignore
KoorieeAttapurODH_HYD HYDERABAD,4,3.5,1.8541666666666667,0.0,0,Ignore
NigadiHub_PUNE,2,3.5,3.5076388888888888,0.0,0,Ignore
SAKALDIHA,2,3.5,3.467361111111111,0.0,0,Ignore
"BUDGAM, JAMMU AND KASHMIR, IN",2,3.5,3.545138888888889,0.0,0,Ignore
ElasticRunKeshodODH_KSD KESHOD,1,3.5,3.5483333333333333,0.0,0,Ignore
SASVellurTrikapurODH_VTR Nileshwar,6,3.5,3.037916666666667,0.0,0,Ignore
Vasai Hub Thane,8,3.5,2.9669444444444446,0.0,0,Ignore
KanakapuraMDH_RMG Kanakpura,1,3.5,3.4555555555555557,0.0,0,Ignore
Bhatindahubtemp_bup Bhatinda,1,3.5,3.475,0.0,0,Ignore
Hoshiarpur Hub,2,3.5,3.5399999999999996,0.0,0,Ignore
KarimannoorOSH_KAR Karimanoor,1,3.5,3.5016666666666665,0.0,0,Ignore
JagatpuraHub_JAI Malvinagar,2,3.5,3.4919444444444445,0.0,0,Ignore
KangraHub_KGR KANGRA,1,3.5,3.5405555555555557,0.0,0,Ignore
MARUTI STORE BHUBANESWAR,1,3.5,3.4691666666666667,0.0,0,Ignore
SidhiHub_SID Sidhi,3,3.5,3.8705555555555557,0.0,0,Ignore
IdentifyPlusMankapurODH_MNK Mankapur Gonda,1,3.5,3.5308333333333333,0.0,0,Ignore
DhenkanalHub_DNK Dhenkanal,4,3.5,4.0065277777777775,0.0,0,Ignore
Saharanpur Hub Saharanpur,3,3.5,3.6847222222222222,0.0,0,Ignore
KatniHub_KTN Katni,6,3.5,4.841111111111111,0.0,1,Prioritize for Clearing
"PNQ/CHK, PUNE, MAHARASHTRA",2421,3.5,2.0575,0.6,7,Prioritize for Clearing
CABTMurshidabadODH_MBB Murshidabad,2,3.5,3.490972222222222,0.0,0,Ignore
MuradNagarHub_MDN,1,3.5,3.5347222222222223,0.0,0,Ignore
NikkouChingavanamODH_CHI Kottayam,2,3.5,3.495416666666667,0.0,0,Ignore
MarathahalliHubtemp_BLR Bangalore,1,3.5,3.5302777777777776,0.0,0,Ignore
IslampurHub_SNG Sangli,1,3.5,3.5033333333333334,0.0,0,Ignore
Janjgir,2,3.5,3.50625,0.0,0,Ignore
PENNABetamcherlaODH_BTM Kurnool,1,3.5,3.4972222222222222,0.0,0,Ignore
"Hyderabad,, Telangana, IN",6,3.5,3.708611111111111,0.0,0,Ignore
Gurgaon Hub Gurgaon,30,3.5,2.5079166666666666,0.0,0,Ignore
IdentifyplusDarbhangaSplitODH_DBG Darbhanga,1,3.5,3.542222222222222,0.0,0,Ignore
PalampurHub_PLP Palampur,2,3.5,3.464027777777778,0.0,0,Ignore
SonadaMDH_SON Sonada,3,3.5,1.7608333333333333,0.0,0,Ignore
Surat Hub Surat,1,3.5,3.508888888888889,0.0,0,Ignore
ChoumuHub_JAI,1,3.5,3.465,0.0,0,Ignore
BenaulimHub_GOA Verna,3,3.5,1.47,0.0,0,Ignore
RamamuthyNagarHub_BLR Bangalore,6,3.5,3.143888888888889,0.0,0,Ignore
PiravomOSH_PVM Kottayam,3,3.5,3.598333333333333,0.0,0,Ignore
NarsinghpurHub_NAR Narsinghpur,1,3.4,3.4425,0.0,0,Ignore
Murthal_MUR Sonipat /Murthal,2,3.4,3.383888888888889,0.0,0,Ignore
BACHUPALLY PUD CENTRE,1,3.4,3.35,0.0,0,Ignore
KokrajharHub_KOJ Kokrajhar,2,3.4,3.368611111111111,0.0,0,Ignore
SahabadHub_AMB Ambala,2,3.4,3.4429166666666666,0.0,0,Ignore
Bhiwani Hub Bhiwani,2,3.4,3.442916666666667,0.0,0,Ignore
MotipurMDH_MZF Muzaffarpur,1,3.4,3.4491666666666667,0.0,0,Ignore
Begumpet Hub Hyderabad,11,3.4,2.4075,0.0,1,Prioritize for Clearing
SIDDHI ENTERPRISES MODASA,2,3.4,3.3899999999999997,0.0,0,Ignore
PorbandarHub_POR Porbandar,4,3.4,2.9722222222222223,0.0,0,Ignore
Rishi RFK kirana store WYRA,3,3.4,2.803611111111111,0.0,0,Ignore
BiwiNagar Hub Nellore,3,3.4,3.023888888888889,0.0,1,Ignore
"BILASPUR, HIMACHAL PRADESH, IN",1,3.4,3.411388888888889,0.0,0,Ignore
KarunagapalliHub_KUI,2,3.4,3.4098611111111112,0.0,0,Ignore
KayamkulamHub_KKM Kayamkulam,10,3.4,4.000138888888889,0.0,1,Prioritize for Clearing
HuraMDH_HUA Hura,1,3.4,3.3561111111111113,0.0,0,Ignore
SrinagarKAHub_BLR Bengaluru,5,3.4,1.6366666666666667,0.0,1,Prioritize for Clearing
SHIVANSH ENTERPRISES AHMEDABAD,2,3.4,3.4104166666666664,0.0,0,Ignore
ShepahijhuriTEODH_IXS Patharkandi,1,3.4,3.4411111111111112,0.0,0,Ignore
LoadshareYakubnagarMDH_YKB Shahjhanpur,1,3.4,3.4419444444444443,0.0,0,Ignore
SREERAG HOME ALAPPUZHA,1,3.4,3.3844444444444446,0.0,0,Ignore
RanibaghHub_DEL,19,3.4,0.12055555555555555,5.3,0,Ignore
ElasticRunBidarODH_BDR Bidar,2,3.4,3.3666666666666667,0.0,0,Ignore
"Jodhpur, Rajasthan, IN",5,3.4,3.678888888888889,0.0,0,Ignore
SitapurHub_SIT,1,3.4,3.4391666666666665,0.0,0,Ignore
JunnarHub_JNN Junnar,2,3.4,3.362222222222222,0.0,0,Ignore
BangursiaMDH_BAS,1,3.4,3.361111111111111,0.0,0,Ignore
ChohanMDH_CHN Tanda,3,3.4,3.180555555555556,0.0,0,Ignore
C D SONUDAS HOME THRISSUR,1,3.4,3.3894444444444445,0.0,0,Ignore
ClementTownHub_DED Dehradun,8,3.4,2.7819444444444446,0.0,0,Ignore
Kadapa Hub Kadapa,5,3.4,5.231944444444444,0.0,1,Prioritize for Clearing
ChannarayapatnaHub_CRP Channarayapatna,1,3.4,3.3775,0.0,0,Ignore
BahadurgarhHub_BHD Bahadurgarh,6,3.4,2.9780555555555557,0.0,0,Ignore
"PIMPRI CHINCHWAD, MAHARASHTRA, IN",1,3.4,3.366111111111111,0.0,0,Ignore
DaltonganjHub_DTO Daltonganj,2,3.3,3.310138888888889,0.0,0,Ignore
TTSPLKavandapadiODH_KVN Kavindapadi,2,3.3,3.301388888888889,0.0,0,Ignore
RajpuraHub_RAA Rajpura,1,3.3,3.3325,0.0,0,Ignore
ETAIL PROCESSING UNIT,3512,3.3,2.9166666666666665,0.2,3,Prioritize for Clearing
Karond Hub Bhopal,4,3.3,3.5936111111111106,0.0,0,Ignore
Balram Store BHOPAL,1,3.3,3.325277777777778,0.0,0,Ignore
"Sangareddy, TELANGANA, IN",1,3.3,3.3044444444444445,0.0,0,Ignore
FKL_farukngr,264,3.3,0.0022222222222222222,0.0,0,Ignore
IdentifyplusBaddiODH_BDI Nalagarh,2,3.3,3.3175,0.0,0,Ignore
"COLVALE, GOA, IN",3,3.3,2.7219444444444445,0.0,0,Ignore
Jaswinder fast food BARNALA,1,3.3,3.2955555555555556,0.0,0,Ignore
Gayathri store DINDIGUL,1,3.3,3.3475,0.0,0,Ignore
ChengalpattuHub_CHN Chennai,1,3.3,3.3183333333333334,0.0,0,Ignore
FKL_DELInCity,912,3.3,0.0025,2.0,0,Ignore
KasargodHub_KSD Kasargod,3,3.3,2.8941666666666666,0.0,0,Ignore
"RIICO INDUSTRIAL AREA NEEMRANA, RAJASTHAN, IN",1,3.3,3.312777777777778,0.0,0,Ignore
ElasticrunRaebareliODH_RBY,1,3.3,3.3005555555555555,0.0,0,Ignore
SITICSNawabganjODH_NWB Allahabad,1,3.3,3.253888888888889,0.0,0,Ignore
Faridabad Hub,2,3.3,3.2759722222222223,0.0,0,Ignore
APcolonyMDH_GAY Gaya,1,3.3,3.3116666666666665,0.0,0,Ignore
AdimalyHub_ADL Adimali,4,3.3,3.7166666666666663,0.0,1,Ignore
TanakpurODH_TAN Champawa,2,3.3,3.33,0.0,0,Ignore
AJITSINH ADANI KIRANA GANDHINAGAR,1,3.3,3.3297222222222222,0.0,0,Ignore
fkl-Coimbatore,218,3.3,0.0005555555555555556,2.8,0,Ignore
"UDAIPUR, RAJASTHAN, IN",1,3.3,3.3108333333333335,0.0,0,Ignore
CABTInkolluODH_INK prakasam,1,3.3,3.281388888888889,0.0,0,Ignore
AAJ Rathinam TUTICORIN,1,3.3,3.345833333333333,0.0,0,Ignore
"NGP/RTO, Nagpur, MAHARASHTRA",43,3.3,3.523888888888889,0.0,0,Ignore
HOODIHUBtemp_BLR Bengaluru,1,3.3,3.345277777777778,0.0,0,Ignore
LibraMDH_LBR Libra,1,3.3,3.3222222222222224,0.0,0,Ignore
DabraHub_DAB,1,3.3,3.3291666666666666,0.0,0,Ignore
Ashwani Kumar PATNA,1,3.3,3.286111111111111,0.0,0,Ignore
"PCK/Bhilwara, Bhilwara, RAJASTHAN",13,3.3,3.4455555555555555,0.0,0,Ignore
WardhamanNagar_NAG Nagpur,4,3.3,2.39125,0.0,0,Ignore
HoshangabadHub_HGB Hoshangabad,2,3.3,3.2581944444444444,0.0,0,Ignore
Gajendra Ramamoorthy THANJAVUR,1,3.2,3.1730555555555555,0.0,0,Ignore
KedgaonODH_AHN Ahmednagar,6,3.2,2.882222222222222,0.0,1,Prioritize for Clearing
AfeemkothiHub_KNU Kanpur,1,3.2,3.218888888888889,0.0,0,Ignore
AgiaonMDH_JHD Arrah,1,3.2,3.160555555555556,0.0,0,Ignore
Agra Hub,2,3.2,3.185416666666667,0.0,0,Ignore
"Kollam, Kerala, IN",2,3.2,3.236944444444444,0.0,0,Ignore
AhmadpurHub_AHM Ahmadpur,1,3.2,3.2408333333333332,0.0,0,Ignore
RanibennurHub_RNR Ranibennur,2,3.2,3.181388888888889,0.0,0,Ignore
KonnagarHub_KOG Konnagar,1,3.2,3.2222222222222223,0.0,0,Ignore
"Kannur, KERALA, IN",2,3.2,3.247916666666667,0.0,0,Ignore
Viramgam,4,3.2,3.002777777777778,0.0,0,Ignore
KudalMDH_KDL Sindhudurg,4,3.2,3.8433333333333337,0.0,0,Ignore
KalawadRoadHub_RAJ,7,3.2,1.4727777777777777,0.0,0,Ignore
CABTHaldibariODH_HAL Jalpaiguri,1,3.2,3.1952777777777777,0.0,0,Ignore
Verna Hub,1,3.2,3.1663888888888887,0.0,0,Ignore
KadiMDH_KDI Kadi,2,3.2,3.1638888888888888,0.0,0,Ignore
Bundihub_BUI bundi,2,3.2,3.2155555555555555,0.0,0,Ignore
CunnighamRoadHub_BLR Bangalore,3,3.2,3.57,0.0,0,Ignore
PuthukadHUB_PUT Thrissur,5,3.2,4.833333333333333,0.0,0,Ignore
Roshan enterprises GUNA,1,3.2,3.2308333333333334,0.0,0,Ignore
DalhousieHub_KOL,2,3.2,3.1905555555555556,0.0,0,Ignore
"Darjeeling, WB, IN",1,3.2,3.1816666666666666,0.0,0,Ignore
JataraMDH_JTR Jatara,1,3.2,3.245833333333333,0.0,0,Ignore
SayanMDH_SAY Surat,2,3.2,3.1741666666666664,0.0,0,Ignore
Deepak kumar NEW DELHI,2,3.2,3.2487500000000002,0.0,0,Ignore
UlweODH_PNV Navi Mumbai,3,3.2,3.924722222222222,0.0,0,Ignore
DesaiganjMDH_DES Desai,2,3.2,3.1604166666666664,0.0,0,Ignore
ShadowFaxMahuvaODH_MHV Surat,2,3.2,3.218888888888889,0.0,0,Ignore
MandapetaHub_MDP Mandapeta,2,3.2,3.19625,0.0,0,Ignore
Pehowahub_PEH PEHOWA,1,3.2,3.230277777777778,0.0,0,Ignore
SHARAD JANRAL STORE TALODA DHULE,2,3.2,3.1933333333333334,0.0,0,Ignore
BIVIN S HME RFK TRIVANDRUM,1,3.2,3.2175,0.0,0,Ignore
ElasticRunDahodODH_DHD Dahod,4,3.2,3.14875,0.0,0,Ignore
HAU,4,3.2,3.247638888888889,0.0,0,Ignore
ThittakudiHub_THK Cuddalore,1,3.2,3.156111111111111,0.0,0,Ignore
BadvelODH_PDT Badvel,3,3.2,4.2186111111111115,0.0,1,Ignore
SiliguriSplitMDH_IXB,2,3.2,3.2327777777777778,0.0,0,Ignore
SiliguriSplitMDH_IXB Siliguri,5,3.2,3.4963888888888888,0.0,0,Ignore
BahadurgarhHub_BHD,1,3.2,3.1830555555555557,0.0,0,Ignore
ElasticRunMapusaODH_GOA Mapusa,3,3.2,3.0569444444444445,0.0,0,Ignore
"Thane, Maharashtra, IN",24,3.2,2.6694444444444443,0.0,0,Ignore
MuktsarHub_MKT Muktsar,2,3.2,3.2041666666666666,0.0,0,Ignore
Gurusahaiganj,2,3.2,3.217638888888889,0.0,0,Ignore
Baner Hub Pune,4,3.2,4.662361111111111,0.0,1,Ignore
"BANGALORE, KARNATAKA, IN",34,3.2,2.388611111111111,2.9,5,Prioritize for Clearing
TadaHub_TDA,1,3.2,3.2175,0.0,0,Ignore
